run_id,tool,dbms,repeat_id,elapsed_min,risk_branches_hit,target_region_branch_coverage,risk_targets_hit,target_function_hit_rate,global_branches_hit,global_branch_coverage
mysql_squirrel_r3,SQUIRREL,MySQL,3,1200,1263.0,0.2744458930899608,519.0,0.4085603112840467,58289.0,0.1782843545071939
mysql_squirrel_r3,SQUIRREL,MySQL,3,1440,1263.0,0.2744458930899608,519.0,0.4085603112840467,58293.0,0.1782965890183028
mysql_squirrel_r4,SQUIRREL,MySQL,4,60,1037.0,0.2253368100825728,467.0,0.3735408560311284,57011.0,0.1743754282078888
mysql_squirrel_r4,SQUIRREL,MySQL,4,180,1267.0,0.2753150803998261,521.0,0.4098573281452659,59139.0,0.1808841881178428
mysql_squirrel_r4,SQUIRREL,MySQL,4,300,1322.0,0.2872664059104737,529.0,0.4137483787289234,59975.0,0.1834412009396104
mysql_squirrel_r4,SQUIRREL,MySQL,4,480,1328.0,0.2885701868752716,529.0,0.4137483787289234,60104.0,0.1838357639228736
mysql_squirrel_r4,SQUIRREL,MySQL,4,600,1328.0,0.2885701868752716,529.0,0.4137483787289234,60122.0,0.1838908192228638
mysql_squirrel_r4,SQUIRREL,MySQL,4,720,1328.0,0.2885701868752716,529.0,0.4137483787289234,60213.0,0.1841691543505921
mysql_squirrel_r4,SQUIRREL,MySQL,4,900,1328.0,0.2885701868752716,529.0,0.4137483787289234,60227.0,0.1842119751394734
mysql_squirrel_r4,SQUIRREL,MySQL,4,1200,1328.0,0.2885701868752716,529.0,0.4137483787289234,60243.0,0.1842609131839091
mysql_squirrel_r4,SQUIRREL,MySQL,4,1440,1329.0,0.2887874837027379,529.0,0.4137483787289234,60238.0,0.184245620045023
mariadb_sqleek_r1,SQLeek,MariaDB,1,0,1054,0.24811676082862524,1011,0.3426280934123388,50710,0.1718913128957466
mariadb_sqleek_r1,SQLeek,MariaDB,1,60,1911,0.4498587570621469,1779,0.5984663645869641,91415,0.3098687511016501
mariadb_sqleek_r1,SQLeek,MariaDB,1,180,2054,0.4835216572504708,1864,0.6242593238062043,98038,0.33231868534161324
mariadb_sqleek_r1,SQLeek,MariaDB,1,300,2144,0.504708097928437,1961,0.6570233530846985,100928,0.3421148970211381
mariadb_sqleek_r1,SQLeek,MariaDB,1,480,2192,0.5160075329566854,2000,0.6695712791913558,104417,0.3539415345816441
mariadb_sqleek_r1,SQLeek,MariaDB,1,600,2205,0.5190677966101694,2011,0.6734053677239457,105273,0.3568431114666522
mariadb_sqleek_r1,SQLeek,MariaDB,1,720,2227,0.52424670433145,2035,0.6810735447891252,106576,0.3612598809539951
mariadb_sqleek_r1,SQLeek,MariaDB,1,900,2237,0.5266007532956686,2044,0.6838619728128268,107765,0.36529022548235324
mariadb_sqleek_r1,SQLeek,MariaDB,1,1200,2321,0.5463747645951036,2098,0.7016382014639247,110659,0.37509999593236887
mariadb_sqleek_r1,SQLeek,MariaDB,1,1440,2332,0.5489642184557438,2102,0.7030324154757756,111171,0.37683551855517744
mariadb_sqleek_r2,SQLeek,MariaDB,2,0,1054,0.24811676082862524,1011,0.3426280934123388,50686,0.17180996027280246
mariadb_sqleek_r2,SQLeek,MariaDB,2,60,1956,0.4604519774011299,1816,0.6124085047054723,93046,0.31539733976922973
mariadb_sqleek_r2,SQLeek,MariaDB,2,180,2064,0.4858757062146893,1922,0.6444754269780412,99732,0.3380608246444212
mariadb_sqleek_r2,SQLeek,MariaDB,2,300,2132,0.5018832391713748,1975,0.6615545486232136,102781,0.3483959974509511
mariadb_sqleek_r2,SQLeek,MariaDB,2,480,2190,0.5155367231638418,2025,0.6779365632624608,104929,0.3556770572044527
mariadb_sqleek_r2,SQLeek,MariaDB,2,600,2233,0.5256591337099812,2046,0.6838619728128268,105849,0.35879557441731186
mariadb_sqleek_r2,SQLeek,MariaDB,2,720,2256,0.5310734463276836,2058,0.6880446148483792,106910,0.36239203828996785
mariadb_sqleek_r2,SQLeek,MariaDB,2,900,2287,0.5383709981167608,2084,0.6967584524224468,109139,0.36994766314590594
mariadb_sqleek_r2,SQLeek,MariaDB,2,1200,2325,0.547316384180791,2092,0.698849773440223,111712,0.3786693422640435
mariadb_sqleek_r2,SQLeek,MariaDB,2,1440,2328,0.5480225988700564,2094,0.6995468804461484,112661,0.38188616056296015
mariadb_aflgo_r1,AFLGo,MariaDB,1,0,935.0,0.2336331834082958,898.0,0.304635761589404,47409.0,0.1607019375483031
